beginline,endline,begincolumn,endcolumn,rule,ruleset,package,class,externalInfoUrl,priority,violation_Text,file_Id
"710","710","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"710","710","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"710","710","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"748","748","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"749","749","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"784","784","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"785","785","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"802","802","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"802","802","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"808","808","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"809","809","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"828","828","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"829","829","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"61","61","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",65
"108","108","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",65
"108","108","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",65
"108","108","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",65
"1","7","0","0","ClassNamingConventions","Naming","(default)","test1","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#ClassNamingConventions","1","\nClass names should begin with an uppercase character\n",66
"5","5","0","0","SystemPrintln","Java Logging","(default)","test1","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",66
"43","43","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.helpers","Decoder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",67
"43","43","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.helpers","Decoder","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",67
"60","60","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",68
"71","71","0","0","UseVarargs","Design","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/design.html#UseVarargs","4","\nConsider using varargs for methods or constructors which take an array the last parameter.\n",68
"105","105","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",68
"105","105","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",68
"119","119","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",68
"119","119","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",68
"195","195","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",68
"207","207","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",68
"250","250","0","0","UseVarargs","Design","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/design.html#UseVarargs","4","\nConsider using varargs for methods or constructors which take an array the last parameter.\n",68
"260","260","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",68
"262","262","0","0","IntegerInstantiation","Migration","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/migrating.html#IntegerInstantiation","2","\nAvoid instantiating Integer objects. Call Integer.valueOf() instead.\n",68
"297","297","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",68
"454","454","0","0","ProperCloneImplementation","Clone Implementation","net.sourceforge.chaperon.model.grammar","Grammar","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/clone.html#ProperCloneImplementation","2","\nObject clone() should be implemented with super.clone()\n",68
"36","462","0","0","ShortClassName","Naming","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#ShortClassName","4","\nAvoid short class names like Main\n",69
"89","89","0","0","AvoidPrefixingMethodParameters","Controversial","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/controversial.html#AvoidPrefixingMethodParameters","4","\nAvoid prefixing parameters by in, out or inOut. Uses Javadoc to document this behavior.\n",69
"89","89","0","0","AvoidPrefixingMethodParameters","Controversial","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/controversial.html#AvoidPrefixingMethodParameters","4","\nAvoid prefixing parameters by in, out or inOut. Uses Javadoc to document this behavior.\n",69
"97","97","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",69
"164","164","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",69
"164","164","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",69
"232","232","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",69
"324","324","0","0","AvoidPrefixingMethodParameters","Controversial","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/controversial.html#AvoidPrefixingMethodParameters","4","\nAvoid prefixing parameters by in, out or inOut. Uses Javadoc to document this behavior.\n",69
"354","354","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",69
"354","354","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",69
"400","400","0","0","UseVarargs","Design","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/design.html#UseVarargs","4","\nConsider using varargs for methods or constructors which take an array the last parameter.\n",69
"421","421","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.err.println is used\n",69
"427","427","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.err.println is used\n",69
"433","433","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.err.println is used\n",69
"439","439","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.err.println is used\n",69
"445","445","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.err.println is used\n",69
"459","459","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.adapter.cli","Main","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.err.println is used\n",69
"65","65","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.build","Automaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'I' starts with uppercase character.\n",70
"66","66","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.build","Automaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'J' starts with uppercase character.\n",70
"71","71","0","0","ConstructorCallsOverridableMethod","Design","net.sourceforge.chaperon.build","Automaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/design.html#ConstructorCallsOverridableMethod","1","\nOverridable method 'getStateCount' called during object construction\n",70
"130","130","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.build","Automaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'I' starts with uppercase character.\n",70
"62","62","0","0","GuardLogStatement","Jakarta Commons Logging","net.sourceforge.chaperon.build","FollowSetCollection","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-jakarta-commons.html#GuardLogStatement","2","\nThere is log block not surrounded by if\n",71
"95","95","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.build","FollowSetCollection","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",71
"96","96","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.build","FollowSetCollection","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",71
"113","113","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.build","FollowSetCollection","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",71
"125","125","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.build","FollowSetCollection","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",71
"131","131","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","FollowSetCollection","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",71
"132","132","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.build","FollowSetCollection","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",71
"137","137","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.build","FollowSetCollection","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",71
